date,market_demand,ontario_demand,year,month,weekday,Day,temp_max,temp_max_flag,temp_min,temp_min_flag,temp_mean,temp_mean_flag,heat_deg_days,heat_deg_days_flag,cool_deg_days,cool_deg_days_flag,total_rain_mm,total_rain_mm_flag,total_snow_cm,total_snow_cm_flag,total_precip_mm,total_precip_mm_flag,snow_on_ground_cm,snow_on_ground_cm_flag,dir_of_max_gust_10sdeg,dir_of_max_gust_10sdeg_flag,spd_of_max_gust_kmh,spd_of_max_gust_kmh_flag,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,driving,walking,transit
2018-12-19,436476.0,392182.0,2018.0,12.0,Wednesday,19,5.2,,-1.0,,2.1,,15.9,,0.0,,,,,,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2018-12-20,434824.0,392400.0,2018.0,12.0,Thursday,20,5.8,,1.6,,3.7,,14.3,,0.0,,,,,,3.8,,,,,M,,M,,,,,,,,,,,,,,,,
2018-12-21,432449.0,384312.0,2018.0,12.0,Friday,21,6.2,,-0.1,,3.0,,15.0,,0.0,,,,,,12.6,,1.0,,,M,,M,,,,,,,,,,,,,,,,
2018-12-22,425913.0,376963.0,2018.0,12.0,Saturday,22,0.7,,-1.4,,-0.3,,18.3,,0.0,,,,,,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2018-12-23,416881.0,374625.0,2018.0,12.0,Sunday,23,1.8,,-0.9,,0.4,,17.6,,0.0,,,,,,0.2,,,,,M,,M,,,,,,,,,,,,,,,,
2018-12-24,423614.0,365704.0,2018.0,12.0,Monday,24,2.4,,-1.0,,0.7,,17.3,,0.0,,,,,,0.4,,0.0,,,M,,M,,,,,,,,,,,,,,,,
2018-12-25,398907.0,350939.0,2018.0,12.0,Tuesday,25,1.3,,-1.5,,-0.1,,18.1,,0.0,,,,,,0.2,,,,,M,,M,,,,,,,,,,,,,,,,
2018-12-26,409348.0,354091.0,2018.0,12.0,Wednesday,26,3.1,,-4.2,,-0.6,,18.6,,0.0,,,,,,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2018-12-27,447651.0,376767.0,2018.0,12.0,Thursday,27,3.8,,-5.9,,-1.1,,19.1,,0.0,,,,,,4.6,,,,,M,,M,,,,,,,,,,,,,,,,
2018-12-28,437674.0,355421.0,2018.0,12.0,Friday,28,11.3,,3.7,,7.5,,10.5,,0.0,,,,,,1.8,,1.0,,,M,,M,,,,,,,,,,,,,,,,
2018-12-29,417419.0,363259.0,2018.0,12.0,Saturday,29,4.2,,-5.7,,-0.8,,18.8,,0.0,,,,,,0.0,,0.0,,,M,,M,,,,,,,,,,,,,,,,
2018-12-30,421651.0,367839.0,2018.0,12.0,Sunday,30,1.5,,-4.9,,-1.7,,19.7,,0.0,,,,,,1.3,,2.0,,,M,,M,,,,,,,,,,,,,,,,
2018-12-31,420430.0,360389.0,2018.0,12.0,Monday,31,6.3,,-0.9,,2.7,,15.3,,0.0,,,,,,13.6,,2.0,,,M,,M,,,,,,,,,,,,,,,,
2019-01-01,407273.0,347667.0,2019.0,1.0,Tuesday,1,6.3,,-6.6,,-0.1,,18.1,,0.0,,,,,,0.4,,0.0,,,M,,M,,,,,,,,,,,,,,,,
2019-01-02,450409.0,406882.0,2019.0,1.0,Wednesday,2,0.6,,-8.2,,-3.8,,21.8,,0.0,,,,,,2.9,,0.0,,,M,,M,,,,,,,,,,,,,,,,
2019-01-03,454382.0,399512.0,2019.0,1.0,Thursday,3,1.5,,-0.6,,0.5,,17.5,,0.0,,,,,,0.0,,5.0,,,M,,M,,,,,,,,,,,,,,,,
2019-01-04,435563.0,375545.0,2019.0,1.0,Friday,4,7.8,,1.2,,4.5,,13.5,,0.0,,,,,,0.0,,4.0,,,M,,M,,,,,,,,,,,,,,,,
2019-01-05,417771.0,360271.0,2019.0,1.0,Saturday,5,3.9,,1.0,,2.5,,15.5,,0.0,,,,,,0.0,,1.0,,,M,,M,,,,,,,,,,,,,,,,
2019-01-06,421088.0,358609.0,2019.0,1.0,Sunday,6,4.8,,-6.8,,-1.0,,19.0,,0.0,,,,,,0.0,,1.0,,,M,,M,,,,,,,,,,,,,,,,
2019-01-07,465846.0,409902.0,2019.0,1.0,Monday,7,5.7,,-7.6,,-0.9,,18.9,,0.0,,,,,,2.4,,1.0,,,M,,M,,,,,,,,,,,,,,,,
2019-01-08,444875.0,389402.0,2019.0,1.0,Tuesday,8,8.7,,3.3,,6.0,,12.0,,0.0,,,,,,3.0,,0.0,,,M,,M,,,,,,,,,,,,,,,,
2019-01-09,452638.0,391661.0,2019.0,1.0,Wednesday,9,3.4,,-3.5,,-0.1,,18.1,,0.0,,,,,,0.9,,0.0,,,M,,M,,,,,,,,,,,,,,,,
2019-01-10,476003.0,411857.0,2019.0,1.0,Thursday,10,-3.5,,-10.3,,-6.9,,24.9,,0.0,,,,,,0.0,,1.0,,,M,,M,,,,,,,,,,,,,,,,
2019-01-11,478036.0,427194.0,2019.0,1.0,Friday,11,-6.5,,-12.2,,-9.3,,27.3,,0.0,,,,,,0.0,,0.0,,,M,,M,,,,,,,,,,,,,,,,
2019-01-12,450111.0,398965.0,2019.0,1.0,Saturday,12,-4.1,,-7.4,,-5.7,,23.7,,0.0,,,,,,0.0,,1.0,,,M,,M,,,,,,,,,,,,,,,,
2019-01-13,447848.0,393477.0,2019.0,1.0,Sunday,13,-5.7,,-10.3,,-8.0,,26.0,,0.0,,,,,,0.0,,1.0,,,M,,M,,,,,,,,,,,,,,,,
2019-01-14,466598.0,415996.0,2019.0,1.0,Monday,14,-1.1,,-6.9,,-4.0,,22.0,,0.0,,,,,,0.0,,1.0,,,M,,M,,,,,,,,,,,,,,,,
2019-01-15,458854.0,411116.0,2019.0,1.0,Tuesday,15,0.9,,-3.1,,-1.1,,19.1,,0.0,,,,,,0.0,,1.0,,,M,,M,,,,,,,,,,,,,,,,
2019-01-16,468895.0,410850.0,2019.0,1.0,Wednesday,16,0.2,,-9.7,,-4.8,,22.8,,0.0,,,,,,0.8,,1.0,,,M,,M,,,,,,,,,,,,,,,,
2019-01-17,478289.0,427858.0,2019.0,1.0,Thursday,17,-2.0,,-11.4,,-6.7,,24.7,,0.0,,,,,,0.2,,1.0,,,M,,M,,,,,,,,,,,,,,,,
2019-01-18,464937.0,419964.0,2019.0,1.0,Friday,18,0.8,,-8.7,,-3.9,,21.9,,0.0,,,,,,1.0,,1.0,,,M,,M,,,,,,,,,,,,,,,,
2019-01-19,479946.0,427568.0,2019.0,1.0,Saturday,19,-8.5,,-15.5,,-12.0,,30.0,,0.0,,,,,,8.1,,2.0,,,M,,M,,,,,,,,,,,,,,,,
2019-01-20,497641.0,429601.0,2019.0,1.0,Sunday,20,-14.2,,-21.5,,-17.9,,35.9,,0.0,,,,,,2.6,,8.0,,,M,,M,,,,,,,,,,,,,,,,
2019-01-21,521964.0,464000.0,2019.0,1.0,Monday,21,-11.0,,-21.5,,-16.2,,34.2,,0.0,,,,,,0.0,,3.0,,,M,,M,,,,,,,,,,,,,,,,
2019-01-22,506740.0,451280.0,2019.0,1.0,Tuesday,22,1.0,,-14.7,,-6.9,,24.9,,0.0,,,,,,0.0,,3.0,,,M,,M,,,,,,,,,,,,,,,,
2019-01-23,471668.0,422409.0,2019.0,1.0,Wednesday,23,5.7,,-0.2,,2.7,,15.3,,0.0,,,,,,11.0,,4.0,,,M,,M,,,,,,,,,,,,,,,,
2019-01-24,454558.0,408951.0,2019.0,1.0,Thursday,24,4.2,,-2.4,,0.9,,17.1,,0.0,,,,,,4.1,,2.0,,,M,,M,,,,,,,,,,,,,,,,
2019-01-25,465587.0,413286.0,2019.0,1.0,Friday,25,-2.3,,-10.4,,-6.3,,24.3,,0.0,,,,,,0.4,,3.0,,,M,,M,,,,,,,,,,,,,,,,
2019-01-26,451445.0,411453.0,2019.0,1.0,Saturday,26,-4.4,,-12.3,,-8.3,,26.3,,0.0,,,,,,0.2,,2.0,,,M,,M,,,,,,,,,,,,,,,,
2019-01-27,461104.0,407035.0,2019.0,1.0,Sunday,27,-2.5,,-13.1,,-7.8,,25.8,,0.0,,,,,,7.1,,12.0,,,M,,M,,,,,,,,,,,,,,,,
2019-01-28,499180.0,451354.0,2019.0,1.0,Monday,28,-2.8,,-18.2,,-10.5,,28.5,,0.0,,,,,,13.0,,9.0,,,M,,M,,,,,,,,,,,,,,,,
2019-01-29,504633.0,435323.0,2019.0,1.0,Tuesday,29,0.9,,-14.1,,-6.6,,24.6,,0.0,,,,,,3.1,,29.0,,,M,,M,,,,,,,,,,,,,,,,
2019-01-30,515533.0,443435.0,2019.0,1.0,Wednesday,30,-13.9,,-21.1,,-17.5,,35.5,,0.0,,,,,,0.2,,25.0,,,M,,M,,,,,,,,,,,,,,,,
2019-01-31,516740.0,454793.0,2019.0,1.0,Thursday,31,-12.6,,-21.2,,-16.9,,34.9,,0.0,,,,,,0.0,,22.0,,,M,,M,,,,,,,,,,,,,,,,
2019-02-01,500091.0,447631.0,2019.0,2.0,Friday,1,-8.7,,-17.7,,-13.2,,31.2,,0.0,,,,,,0.0,,20.0,,,M,,M,,,,,,,,,,,,,,,,
2019-02-02,472073.0,407711.0,2019.0,2.0,Saturday,2,1.3,,-13.5,,-6.1,,24.1,,0.0,,,,,,0.0,,19.0,,,M,,M,,,,,,,,,,,,,,,,
2019-02-03,448738.0,376226.0,2019.0,2.0,Sunday,3,8.1,,0.4,,4.3,,13.7,,0.0,,,,,,0.0,,18.0,,,M,,M,,,,,,,,,,,,,,,,
2019-02-04,454619.0,383407.0,2019.0,2.0,Monday,4,11.7,,5.5,,8.6,,9.4,,0.0,,,,,,2.1,,8.0,,,M,,M,,,,,,,,,,,,,,,,
2019-02-05,448737.0,395605.0,2019.0,2.0,Tuesday,5,9.6,,-5.6,,2.0,,16.0,,0.0,,,,,,0.2,,1.0,,,M,,M,,,,,,,,,,,,,,,,
2019-02-06,454091.0,423587.0,2019.0,2.0,Wednesday,6,-0.4,,-5.3,,-2.9,,20.9,,0.0,,,,,,11.0,,2.0,,,M,,M,,,,,,,,,,,,,,,,
2019-02-07,443822.0,409439.0,2019.0,2.0,Thursday,7,6.2,,-2.2,,2.0,,16.0,,0.0,,,,,,1.0,,3.0,,,M,,M,,,,,,,,,,,,,,,,
2019-02-08,460324.0,405649.0,2019.0,2.0,Friday,8,5.9,,-8.7,,-1.4,,19.4,,0.0,,,,,,0.2,,2.0,,,M,,M,,,,,,,,,,,,,,,,
2019-02-09,453541.0,398549.0,2019.0,2.0,Saturday,9,-3.0,,-8.8,,-5.9,,23.9,,0.0,,,,,,0.0,,2.0,,,M,,M,,,,,,,,,,,,,,,,
2019-02-10,435513.0,392917.0,2019.0,2.0,Sunday,10,-2.5,,-7.8,,-5.1,,23.1,,0.0,,,,,,0.3,,2.0,,,M,,M,,,,,,,,,,,,,,,,
2019-02-11,466966.0,412935.0,2019.0,2.0,Monday,11,-2.9,,-5.1,,-4.0,,22.0,,0.0,,,,,,0.7,,4.0,,,M,,M,,,,,,,,,,,,,,,,
2019-02-12,477082.0,426734.0,2019.0,2.0,Tuesday,12,1.6,,-6.0,,-2.2,,20.2,,0.0,,,,,,20.9,,4.0,,,M,,M,,,,,,,,,,,,,,,,
2019-02-13,476016.0,412462.0,2019.0,2.0,Wednesday,13,1.6,,-4.4,,-1.4,,19.4,,0.0,,,,,,3.2,,9.0,,,M,,M,,,,,,,,,,,,,,,,
2019-02-14,457926.0,406119.0,2019.0,2.0,Thursday,14,2.2,,-3.9,,-0.9,,18.9,,0.0,,,,,,1.9,,10.0,,,M,,M,,,,,,,,,,,,,,,,
2019-02-15,451861.0,394541.0,2019.0,2.0,Friday,15,4.3,,-3.2,,0.5,,17.5,,0.0,,,,,,1.3,,9.0,,,M,,M,,,,,,,,,,,,,,,,
2019-02-16,419562.0,378653.0,2019.0,2.0,Saturday,16,-2.2,,-7.9,,-5.0,,23.0,,0.0,,,,,,0.2,,8.0,,,M,,M,,,,,,,,,,,,,,,,
2019-02-17,421769.0,380602.0,2019.0,2.0,Sunday,17,-5.4,,-9.7,,-7.6,,25.6,,0.0,,,,,,0.6,,8.0,,,M,,M,,,,,,,,,,,,,,,,
2019-02-18,439306.0,387384.0,2019.0,2.0,Monday,18,-4.4,,-11.5,,-8.0,,26.0,,0.0,,,,,,2.3,,13.0,,,M,,M,,,,,,,,,,,,,,,,
2019-02-19,462381.0,419712.0,2019.0,2.0,Tuesday,19,-2.4,,-12.5,,-7.4,,25.4,,0.0,,,,,,0.0,,12.0,,,M,,M,,,,,,,,,,,,,,,,
2019-02-20,470945.0,419555.0,2019.0,2.0,Wednesday,20,0.9,,-6.7,,-2.9,,20.9,,0.0,,,,,,2.5,,11.0,,,M,,M,,,,,,,,,,,,,,,,
2019-02-21,451477.0,398554.0,2019.0,2.0,Thursday,21,4.4,,-1.0,,1.7,,16.3,,0.0,,,,,,0.2,,10.0,,,M,,M,,,,,,,,,,,,,,,,
2019-02-22,432662.0,394468.0,2019.0,2.0,Friday,22,3.4,,-2.1,,0.6,,17.4,,0.0,,,,,,0.0,,8.0,,,M,,M,,,,,,,,,,,,,,,,
2019-02-23,420582.0,364944.0,2019.0,2.0,Saturday,23,2.6,,-2.2,,0.2,,17.8,,0.0,,,,,,0.0,,8.0,,,M,,M,,,,,,,,,,,,,,,,
2019-02-24,431161.0,368466.0,2019.0,2.0,Sunday,24,6.9,,-2.0,,2.5,,15.5,,0.0,,,,,,10.0,,7.0,,,M,,M,,,,,,,,,,,,,,,,
2019-02-25,465543.0,404359.0,2019.0,2.0,Monday,25,-1.9,,-6.7,,-4.3,,22.3,,0.0,,,,,,0.4,,6.0,,,M,,M,,,,,,,,,,,,,,,,
2019-02-26,467947.0,419524.0,2019.0,2.0,Tuesday,26,-4.2,,-9.9,,-7.0,,25.0,,0.0,,,,,,0.2,,6.0,,,M,,M,,,,,,,,,,,,,,,,
2019-02-27,479904.0,439247.0,2019.0,2.0,Wednesday,27,-7.0,,-11.9,,-9.4,,27.4,,0.0,,,,,,8.6,,5.0,,,M,,M,,,,,,,,,,,,,,,,
2019-02-28,471440.0,422764.0,2019.0,2.0,Thursday,28,-5.9,,-14.4,,-10.1,,28.1,,0.0,,,,,,0.2,,21.0,,,M,,M,,,,,,,,,,,,,,,,
2019-03-01,449927.0,401859.0,2019.0,3.0,Friday,1,0.1,,-7.3,,-3.6,,21.6,,0.0,,,,,,0.0,,17.0,,,M,,M,,,,,,,,,,,,,,,,
2019-03-02,412676.0,386322.0,2019.0,3.0,Saturday,2,-0.2,,-3.9,,-2.1,,20.1,,0.0,,,,,,2.9,,14.0,,,M,,M,,,,,,,,,,,,,,,,
2019-03-03,407796.0,378099.0,2019.0,3.0,Sunday,3,-0.7,,-7.7,,-4.2,,22.2,,0.0,,,,,,0.4,,17.0,,,M,,M,,,,,,,,,,,,,,,,
2019-03-04,448836.0,411548.0,2019.0,3.0,Monday,4,-6.2,,-11.8,,-9.0,,27.0,,0.0,,,,,,0.2,,15.0,,,M,,M,,,,,,,,,,,,,,,,
2019-03-05,466675.0,423964.0,2019.0,3.0,Tuesday,5,-7.4,,-13.0,,-10.2,,28.2,,0.0,,,,,,0.2,,15.0,,,M,,M,,,,,,,,,,,,,,,,
2019-03-06,475348.0,424822.0,2019.0,3.0,Wednesday,6,-7.3,,-12.2,,-9.8,,27.8,,0.0,,,,,,0.0,,15.0,,,M,,M,,,,,,,,,,,,,,,,
2019-03-07,469514.0,418633.0,2019.0,3.0,Thursday,7,-4.3,,-11.1,,-7.7,,25.7,,0.0,,,,,,0.0,,15.0,,,M,,M,,,,,,,,,,,,,,,,
2019-03-08,444429.0,404506.0,2019.0,3.0,Friday,8,-1.3,,-11.3,,-6.3,,24.3,,0.0,,,,,,0.0,,15.0,,,M,,M,,,,,,,,,,,,,,,,
2019-03-09,407562.0,366408.0,2019.0,3.0,Saturday,9,1.6,,-6.1,,-2.2,,20.2,,0.0,,,,,,0.9,,13.0,,,M,,M,,,,,,,,,,,,,,,,
2019-03-10,417686.0,370002.0,2019.0,3.0,Sunday,10,6.1,,1.2,,3.6,,14.4,,0.0,,,,,,14.4,,10.0,,,M,,M,,,,,,,,,,,,,,,,
2019-03-11,434081.0,388459.0,2019.0,3.0,Monday,11,3.2,,-1.2,,1.0,,17.0,,0.0,,,,,,0.0,,7.0,,,M,,M,,,,,,,,,,,,,,,,
2019-03-12,417150.0,374656.0,2019.0,3.0,Tuesday,12,3.9,,-2.0,,1.0,,17.0,,0.0,,,,,,0.2,,7.0,,,M,,M,,,,,,,,,,,,,,,,
2019-03-13,420895.0,387082.0,2019.0,3.0,Wednesday,13,3.4,,-0.7,,1.3,,16.7,,0.0,,,,,,0.0,,5.0,,,M,,M,,,,,,,,,,,,,,,,
2019-03-14,421520.0,371002.0,2019.0,3.0,Thursday,14,10.9,,2.5,,6.7,,11.3,,0.0,,,,,,6.5,,4.0,,,M,,M,,,,,,,,,,,,,,,,
2019-03-15,424272.0,366993.0,2019.0,3.0,Friday,15,10.4,,1.2,,5.8,,12.2,,0.0,,,,,,0.8,,3.0,,,M,,M,,,,,,,,,,,,,,,,
2019-03-16,421857.0,355051.0,2019.0,3.0,Saturday,16,2.8,,-3.4,,-0.3,,18.3,,0.0,,,,,,0.4,,3.0,,,M,,M,,,,,,,,,,,,,,,,
2019-03-17,400878.0,354402.0,2019.0,3.0,Sunday,17,3.3,,-5.3,,-1.0,,19.0,,0.0,,,,,,0.2,,2.0,,,M,,M,,,,,,,,,,,,,,,,
2019-03-18,435903.0,380121.0,2019.0,3.0,Monday,18,4.7,,-1.8,,1.5,,16.5,,0.0,,,,,,0.0,,2.0,,,M,,M,,,,,,,,,,,,,,,,
2019-03-19,427911.0,375107.0,2019.0,3.0,Tuesday,19,5.6,,-2.4,,1.6,,16.4,,0.0,,,,,,0.4,,1.0,,,M,,M,,,,,,,,,,,,,,,,
2019-03-20,427112.0,365809.0,2019.0,3.0,Wednesday,20,9.8,,1.0,,5.4,,12.6,,0.0,,,,,,0.0,,3.0,,,M,,M,,,,,,,,,,,,,,,,
2019-03-21,427975.0,375368.0,2019.0,3.0,Thursday,21,8.0,,3.1,,5.6,,12.4,,0.0,,,,,,0.0,,1.0,,,M,,M,,,,,,,,,,,,,,,,
2019-03-22,427631.0,368611.0,2019.0,3.0,Friday,22,4.6,,-3.4,,0.6,,17.4,,0.0,,,,,,0.2,,2.0,,,M,,M,,,,,,,,,,,,,,,,
2019-03-23,407166.0,345789.0,2019.0,3.0,Saturday,23,5.8,,-5.9,,-0.1,,18.1,,0.0,,,,,,0.2,,2.0,,,M,,M,,,,,,,,,,,,,,,,
2019-03-24,400410.0,342322.0,2019.0,3.0,Sunday,24,9.8,,0.4,,5.1,,12.9,,0.0,,,,,,0.0,,1.0,,,M,,M,,,,,,,,,,,,,,,,
2019-03-25,412971.0,366069.0,2019.0,3.0,Monday,25,2.6,,-2.8,,-0.1,,18.1,,0.0,,,,,,0.0,,1.0,,,M,,M,,,,,,,,,,,,,,,,
2019-03-26,422531.0,371605.0,2019.0,3.0,Tuesday,26,3.4,,-3.0,,0.2,,17.8,,0.0,,,,,,0.0,,2.0,,,M,,M,,,,,,,,,,,,,,,,
2019-03-27,416972.0,362030.0,2019.0,3.0,Wednesday,27,7.8,,0.3,,4.0,,14.0,,0.0,,,,,,0.0,,1.0,,,M,,M,,,,,,,,,,,,,,,,
2019-03-28,426220.0,363112.0,2019.0,3.0,Thursday,28,11.6,,1.4,,6.5,,11.5,,0.0,,,,,,0.2,,0.0,,,M,,M,,,,,,,,,,,,,,,,
2019-03-29,402291.0,349101.0,2019.0,3.0,Friday,29,11.5,,4.9,,8.2,,9.8,,0.0,,,,,,0.0,,0.0,,,M,,M,,,,,,,,,,,,,,,,
2019-03-30,396471.0,354853.0,2019.0,3.0,Saturday,30,6.2,,0.7,,3.4,,14.6,,0.0,,,,,,31.6,,1.0,,,M,,M,,,,,,,,,,,,,,,,
2019-03-31,402978.0,354973.0,2019.0,3.0,Sunday,31,2.1,,-3.1,,-0.5,,18.5,,0.0,,,,,,7.5,,3.0,,,M,,M,,,,,,,,,,,,,,,,
2019-04-01,419062.0,369544.0,2019.0,4.0,Monday,1,3.7,,-4.4,,-0.4,,18.4,,0.0,,,,,,0.3,,5.0,,,M,,M,,,,,,,,,,,,,,,,
2019-04-02,409886.0,359898.0,2019.0,4.0,Tuesday,2,8.8,,0.8,,4.8,,13.2,,0.0,,,,,,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2019-04-03,402304.0,354756.0,2019.0,4.0,Wednesday,3,7.9,,2.0,,5.0,,13.0,,0.0,,,,,,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2019-04-04,398181.0,365340.0,2019.0,4.0,Thursday,4,6.2,,-0.8,,2.7,,15.3,,0.0,,,,,,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2019-04-05,411266.0,373500.0,2019.0,4.0,Friday,5,4.2,,0.9,,2.6,,15.4,,0.0,,,,,,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2019-04-06,361464.0,328877.0,2019.0,4.0,Saturday,6,13.6,,3.8,,8.7,,9.3,,0.0,,,,,,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2019-04-07,369048.0,321569.0,2019.0,4.0,Sunday,7,11.1,,6.7,,8.9,,9.1,,0.0,,,,,,3.3,,,,,M,,M,,,,,,,,,,,,,,,,
2019-04-08,393281.0,352331.0,2019.0,4.0,Monday,8,16.4,,5.7,,11.0,,7.0,,0.0,,,,,,1.0,,,,,M,,M,,,,,,,,,,,,,,,,
2019-04-09,394461.0,355542.0,2019.0,4.0,Tuesday,9,11.9,,4.0,,7.9,,10.1,,0.0,,,,,,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2019-04-10,394232.0,358505.0,2019.0,4.0,Wednesday,10,7.1,,1.6,,4.4,,13.6,,0.0,,,,,,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2019-04-11,418310.0,368446.0,2019.0,4.0,Thursday,11,4.4,,-0.2,,2.1,,15.9,,0.0,,,,,,0.8,,0.0,,,M,,M,,,,,,,,,,,,,,,,
2019-04-12,415351.0,350688.0,2019.0,4.0,Friday,12,14.9,,4.4,,9.6,,8.4,,0.0,,,,,,1.4,,0.0,,,M,,M,,,,,,,,,,,,,,,,
2019-04-13,355509.0,309335.0,2019.0,4.0,Saturday,13,17.1,,4.9,,11.0,,7.0,,0.0,,,,,,0.0,,0.0,,,M,,M,,,,,,,,,,,,,,,,
2019-04-14,391115.0,337231.0,2019.0,4.0,Sunday,14,5.1,,2.6,,3.9,,14.1,,0.0,,,,,,24.0,,0.0,,,M,,M,,,,,,,,,,,,,,,,
2019-04-15,402373.0,355472.0,2019.0,4.0,Monday,15,,M,,M,,M,,M,,M,,,,,,M,0.0,,,M,,M,,,,,,,,,,,,,,,,
2019-04-16,395959.0,358985.0,2019.0,4.0,Tuesday,16,7.3,,1.3,,4.3,,13.7,,0.0,,,,,,0.0,,0.0,,,M,,M,,,,,,,,,,,,,,,,
2019-04-17,398458.0,340041.0,2019.0,4.0,Wednesday,17,13.4,,2.7,,8.1,,9.9,,0.0,,,,,,0.0,,0.0,,,M,,M,,,,,,,,,,,,,,,,
2019-04-18,406805.0,336138.0,2019.0,4.0,Thursday,18,19.9,,6.8,,13.3,,4.7,,0.0,,,,,,0.3,,0.0,,,M,,M,,,,,,,,,,,,,,,,
2019-04-19,384813.0,313357.0,2019.0,4.0,Friday,19,15.1,,5.6,,10.4,,7.6,,0.0,,,,,,18.8,,0.0,,,M,,M,,,,,,,,,,,,,,,,
2019-04-20,371107.0,320291.0,2019.0,4.0,Saturday,20,9.3,,5.4,,7.4,,10.6,,0.0,,,,,,9.1,,0.0,,,M,,M,,,,,,,,,,,,,,,,
2019-04-21,363987.0,307422.0,2019.0,4.0,Sunday,21,11.4,,6.8,,9.1,,8.9,,0.0,,,,,,0.0,,0.0,,,M,,M,,,,,,,,,,,,,,,,
2019-04-22,375481.0,326601.0,2019.0,4.0,Monday,22,15.9,,7.0,,11.4,,6.6,,0.0,,,,,,0.0,,0.0,,,M,,M,,,,,,,,,,,,,,,,
2019-04-23,398793.0,333683.0,2019.0,4.0,Tuesday,23,14.8,,6.8,,10.8,,7.2,,0.0,,,,,,3.1,,0.0,,,M,,M,,,,,,,,,,,,,,,,
2019-04-24,392168.0,343936.0,2019.0,4.0,Wednesday,24,13.4,,4.9,,9.1,,8.9,,0.0,,,,,,0.0,,0.0,,,M,,M,,,,,,,,,,,,,,,,
2019-04-25,382991.0,338336.0,2019.0,4.0,Thursday,25,12.2,,4.8,,8.5,,9.5,,0.0,,,,,,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2019-04-26,393295.0,343916.0,2019.0,4.0,Friday,26,12.9,,4.1,,8.5,,9.5,,0.0,,,,,,19.4,,0.0,,,M,,M,,,,,,,,,,,,,,,,
2019-04-27,384661.0,325225.0,2019.0,4.0,Saturday,27,8.5,,1.8,,5.1,,12.9,,0.0,,,,,,0.0,,0.0,,,M,,M,,,,,,,,,,,,,,,,
2019-04-28,361439.0,308357.0,2019.0,4.0,Sunday,28,10.8,,3.3,,7.1,,10.9,,0.0,,,,,,0.0,,0.0,,,M,,M,,,,,,,,,,,,,,,,
2019-04-29,405939.0,355272.0,2019.0,4.0,Monday,29,6.6,,2.3,,4.4,,13.6,,0.0,,,,,,0.5,,0.0,,,M,,M,,,,,,,,,,,,,,,,
2019-04-30,394437.0,351911.0,2019.0,4.0,Tuesday,30,10.1,,4.7,,7.4,,10.6,,0.0,,,,,,0.3,,0.0,,,M,,M,,,,,,,,,,,,,,,,
2019-05-01,416094.0,359763.0,2019.0,5.0,Wednesday,1,9.0,,5.2,,7.1,,10.9,,0.0,,,,,,15.4,,,,,M,,M,,,,,,,,,,,,,,,,
2019-05-02,394678.0,355881.0,2019.0,5.0,Thursday,2,8.8,,4.4,,6.6,,11.4,,0.0,,,,,,2.4,,,,,M,,M,,,,,,,,,,,,,,,,
2019-05-03,391614.0,350734.0,2019.0,5.0,Friday,3,11.7,,5.8,,8.7,,9.3,,0.0,,,,,,11.1,,,,,M,,M,,,,,,,,,,,,,,,,
2019-05-04,382722.0,318976.0,2019.0,5.0,Saturday,4,12.7,,8.0,,10.3,,7.7,,0.0,,,,,,0.4,,,,,M,,M,,,,,,,,,,,,,,,,
2019-05-05,372551.0,298837.0,2019.0,5.0,Sunday,5,16.5,,7.5,,12.0,,6.0,,0.0,,,,,,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2019-05-06,382871.0,332458.0,2019.0,5.0,Monday,6,21.9,,8.9,,15.4,,2.6,,0.0,,,,,,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2019-05-07,373617.0,332508.0,2019.0,5.0,Tuesday,7,13.5,,7.0,,10.3,,7.7,,0.0,,,,,,2.4,,,,,M,,M,,,,,,,,,,,,,,,,
2019-05-08,373110.0,321881.0,2019.0,5.0,Wednesday,8,11.2,,6.1,,8.6,,9.4,,0.0,,,,,,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2019-05-09,386240.0,336696.0,2019.0,5.0,Thursday,9,16.0,,7.6,,11.8,,6.2,,0.0,,,,,,6.1,,,,,M,,M,,,,,,,,,,,,,,,,
2019-05-10,382949.0,339228.0,2019.0,5.0,Friday,10,16.2,,5.3,,10.8,,7.2,,0.0,,,,,,12.7,,,,,M,,M,,,,,,,,,,,,,,,,
